participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-balgrist02,15,73.5500,14.3000,59.5167,0.2403,0.1944,0.500,0.500,5.000
