participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-brnoCeitec03,15,72.9000,15.0833,57.9167,0.2604,0.2069,0.500,0.500,5.000
