participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-dresden01,15,77.1500,16.5667,60.8167,0.2724,0.2147,0.500,0.500,5.000
