participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-mgh05,15,86.4000,17.6167,69.3833,0.2539,0.2039,0.500,0.500,5.000
