participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-tokyoIngenia04,15,63.5167,6.4667,57.0833,0.1133,0.1018,0.500,0.500,5.000
