participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-ucl05,15,82.4833,13.2500,69.2667,0.1913,0.1606,0.500,0.500,5.000
