participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-fslAchieva03,15,65.5833,13.4000,52.1833,0.2568,0.2043,0.500,0.500,5.000
