participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-beijingVerio02,15,69.7667,15.3333,54.9333,0.2791,0.2198,0.500,0.500,5.000
