participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-queensland04,15,67.8167,15.3667,52.6833,0.2917,0.2266,0.500,0.500,5.000
