participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-queensland06,15,83.6167,17.5000,66.4167,0.2635,0.2093,0.500,0.500,5.000
