participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-nwu05,15,80.7333,16.5333,64.5000,0.2563,0.2048,0.500,0.500,5.000
