participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-strasbourg02,15,81.3333,16.1167,65.3500,0.2466,0.1982,0.500,0.500,5.000
