participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-unf01,15,83.0500,17.0667,66.5833,0.2563,0.2055,0.500,0.500,5.000
