participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-geneva06,15,84.6833,16.1167,68.7000,0.2346,0.1903,0.500,0.500,5.000
