participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-perform05,15,72.9333,15.2167,57.7500,0.2635,0.2086,0.500,0.500,5.000
