participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-beijingGE03,15,74.7760,16.9586,58.4299,0.2902,0.2268,0.438,0.438,5.000
