participant_id,n_valid_slices,SC_CSA_mm2,GM_CSA_mm2,WM_CSA_mm2,GM_WM_ratio,GM_SC_frac,voxel_dx,voxel_dy,voxel_dz
sub-brnoUhb08,15,85.2396,16.5758,68.9190,0.2405,0.1945,0.438,0.438,5.000
