Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,DistancePMJ,MEAN(area),STD(area),MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL),MEAN(diameter_AP),STD(diameter_AP),MEAN(diameter_AP_ellipse),STD(diameter_AP_ellipse),MEAN(diameter_RL),STD(diameter_RL),MEAN(length_anterior),STD(length_anterior),MEAN(length_posterior),STD(length_posterior),MEAN(eccentricity),STD(eccentricity),MEAN(orientation),STD(orientation),MEAN(solidity),STD(solidity),SUM(length)
"2026-06-21 21:20:01","7.4.dev0","/home/boshi/qm_harmonization_paper/derivatives/seg_sc/sub-barcelona05_T2w_seg.nii.gz","213:251","2:3","",66.07197903530034,2.305340183158582,2.800598414933158,0.4339438287532779,-6.236450309992072,0.7472851034953452,7.186623649399451,0.31110284901475715,7.275447262173024,0.24155693914244347,11.59056321665499,0.1791904765404237,3.638244292070726,0.16132748418974227,3.548379357328724,0.21814575360146393,0.7775576844278171,0.020260892257900082,-0.7935327669914028,1.6837815205584696,0.9644920647604576,0.010907837472656485,31.426899926147676
