Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,DistancePMJ,MEAN(area),STD(area),MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL),MEAN(diameter_AP),STD(diameter_AP),MEAN(diameter_AP_ellipse),STD(diameter_AP_ellipse),MEAN(diameter_RL),STD(diameter_RL),MEAN(length_anterior),STD(length_anterior),MEAN(length_posterior),STD(length_posterior),MEAN(eccentricity),STD(eccentricity),MEAN(orientation),STD(orientation),MEAN(solidity),STD(solidity),SUM(length)
"2026-06-22 14:15:54","7.4.dev0","/home/boshi/qm_harmonization_paper/derivatives/seg_sc/sub-mpicbs03_T2w_seg.nii.gz","160:199","2:3","",92.98226053080289,2.768597927804882,-0.5207854014194397,0.08824517272245076,-1.3079127198061289,2.9352940055097414,9.099389964359217,0.34929267586454127,9.052772960272845,0.2781332153704258,13.081032436313828,0.1255309840188469,4.566504043584729,0.18322059338104454,4.532885920774489,0.20593731605676305,0.7208916684244308,0.023850960568777477,3.0576646516374857,1.1484669011019872,0.9621924479963653,0.007308612518820559,32.05180612109156
