Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,DistancePMJ,MEAN(area),STD(area),MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL),MEAN(diameter_AP),STD(diameter_AP),MEAN(diameter_AP_ellipse),STD(diameter_AP_ellipse),MEAN(diameter_RL),STD(diameter_RL),MEAN(length_anterior),STD(length_anterior),MEAN(length_posterior),STD(length_posterior),MEAN(eccentricity),STD(eccentricity),MEAN(orientation),STD(orientation),MEAN(solidity),STD(solidity),SUM(length)
"2026-06-22 11:56:45","7.4.dev0","/home/boshi/qm_harmonization_paper/derivatives/seg_sc/sub-fslAchieva06_T2w_seg.nii.gz","160:197","2:3","",80.07223596133014,2.7893866252407666,-0.6530884412852647,0.6686164418884698,-3.6398385277250163,2.974470894424186,7.784448123329457,0.5000892113998949,7.871552685039724,0.38798820590152916,13.01410004317492,0.4270279616921779,3.8504498164500345,0.27908381287277323,3.93399830687942,0.303939926395976,0.7930592906015757,0.038039070131101436,0.8595139691960716,1.6193663713469388,0.9622083610012242,0.007607505563715073,30.506845935878154
