Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,DistancePMJ,MEAN(area),STD(area),MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL),MEAN(diameter_AP),STD(diameter_AP),MEAN(diameter_AP_ellipse),STD(diameter_AP_ellipse),MEAN(diameter_RL),STD(diameter_RL),MEAN(length_anterior),STD(length_anterior),MEAN(length_posterior),STD(length_posterior),MEAN(eccentricity),STD(eccentricity),MEAN(orientation),STD(orientation),MEAN(solidity),STD(solidity),SUM(length)
"2026-06-22 16:22:45","7.4.dev0","/home/boshi/qm_harmonization_paper/derivatives/seg_sc/sub-sherbrooke02_T2w_seg.nii.gz","160:194","2:3","",69.16231244796941,1.5079621131019743,3.50244343733145,1.2451682161815218,-6.049004067637751,3.318494240855401,7.6428731238439935,0.25814977677230266,7.688375527066195,0.22897706673275095,11.462384735634114,0.2004655197994684,3.8655307592085575,0.12449797365655335,3.777342364635438,0.1761476691661856,0.7402722127521442,0.026019449323513005,-4.241294042620651,1.8499269777489749,0.9650952907092294,0.006958098023381066,28.264362015419046
