Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,DistancePMJ,MEAN(area),STD(area),MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL),MEAN(diameter_AP),STD(diameter_AP),MEAN(diameter_AP_ellipse),STD(diameter_AP_ellipse),MEAN(diameter_RL),STD(diameter_RL),MEAN(length_anterior),STD(length_anterior),MEAN(length_posterior),STD(length_posterior),MEAN(eccentricity),STD(eccentricity),MEAN(orientation),STD(orientation),MEAN(solidity),STD(solidity),SUM(length)
"2026-06-22 17:38:39","7.4.dev0","/home/boshi/qm_harmonization_paper/derivatives/seg_sc/sub-tokyoIngenia02_T2w_seg.nii.gz","157:197","2:3","",66.21840469917468,1.3376726903780944,1.2315412014388503,0.04896024452652056,0.5871710483583493,2.9614503226361997,7.122647333431143,0.5811224007183237,7.286526093828437,0.5228946165904497,11.6573935771814,0.7556833247726621,3.4920434302182373,0.3738108841829934,3.630603903212906,0.23398564285342488,0.7680124745912621,0.07315346477845605,4.0504650181328605,1.5034646108243481,0.9638400541731793,0.015108069065326118,32.853224051019
