Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,DistancePMJ,MEAN(area),STD(area),MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL),MEAN(diameter_AP),STD(diameter_AP),MEAN(diameter_AP_ellipse),STD(diameter_AP_ellipse),MEAN(diameter_RL),STD(diameter_RL),MEAN(length_anterior),STD(length_anterior),MEAN(length_posterior),STD(length_posterior),MEAN(eccentricity),STD(eccentricity),MEAN(orientation),STD(orientation),MEAN(solidity),STD(solidity),SUM(length)
"2026-06-21 22:29:40","7.4.dev0","/home/boshi/qm_harmonization_paper/derivatives/seg_sc/sub-brnoUhb06_T2w_seg.nii.gz","158:193","2:3","",71.14685699238825,0.8808227013402263,-0.3928094208854489,0.6536577178430785,1.1962947060587803,1.6819603198029442,7.680644012031079,0.2717658759007713,7.6600796668233055,0.15473105832783543,11.851095376533456,0.26349175897493904,3.8311115719892834,0.18582092816823648,3.8495324400417985,0.11696304490450805,0.7618095356938938,0.021514239126692317,-3.7431157427907715,1.3537077170668785,0.9511853996187914,0.01206655816168646,28.821282229335733
