Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,DistancePMJ,MEAN(area),STD(area),MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL),MEAN(diameter_AP),STD(diameter_AP),MEAN(diameter_AP_ellipse),STD(diameter_AP_ellipse),MEAN(diameter_RL),STD(diameter_RL),MEAN(length_anterior),STD(length_anterior),MEAN(length_posterior),STD(length_posterior),MEAN(eccentricity),STD(eccentricity),MEAN(orientation),STD(orientation),MEAN(solidity),STD(solidity),SUM(length)
"2026-06-22 18:40:40","7.4.dev0","/home/boshi/qm_harmonization_paper/derivatives/seg_sc/sub-ucl01_T2w_seg.nii.gz","160:198","2:3","",67.03523419944774,1.621294332164518,-0.18647753240063716,0.6806438081964279,9.094567522531564,0.7622279716451902,7.3341048831845415,0.3029083915101395,7.377906648264225,0.1947591478294383,11.59689533119902,0.4279900226669628,3.6763385053540523,0.23914712945133296,3.6577663778304887,0.12994263928900956,0.768779086404073,0.03243607049085291,0.11505182041858422,2.017806009848527,0.9617218276216821,0.010474238925488438,31.602566314370716
